depth,water_saturation,porosity,gamma_ray,permeability
11736,0.284099996,0.249670997,52.02099991,204.6088748
11736.5,0.282200009,0.252299994,51.97999954,214.2598039
11737,0.278299987,0.253876001,53.01800156,220.2115511
11737.5,0.270900011,0.26176101,54.59500122,251.9339269
11738,0.263999999,0.267017007,54.4109993,274.9641716
11738.5,0.265300006,0.265965998,53.02999878,270.2338614
11739,0.269899994,0.26176101,51.23400116,265.4612298
11739.5,0.272199988,0.259658009,49.95899963,256.2045682
11740,0.269600004,0.26176101,50.42499924,265.4612298
11740.5,0.27669999,0.255452991,52.15200043,238.4446876
11741,0.280099988,0.251774013,54.1230011,223.7006572
11741.5,0.289600015,0.244940996,54.58800125,198.1936797
11742,0.273299992,0.259658009,52.95600128,256.2045682
11742.5,0.266200006,0.267017007,51.51100159,289.7280564
11743,0.263300002,0.270696014,52.04000092,307.70849
11743.5,0.259299994,0.275952995,53.1590004,334.8835239
11744,0.266400009,0.269645006,52.38999939,385.4197186
11744.5,0.269400001,0.266490996,50.56100082,365.9743356
11745,0.263399988,0.272798985,49.00500107,405.6538088
11745.5,0.260100007,0.276477993,48.7879982,430.2827672
11746,0.256300002,0.280158013,49.73600006,456.0588313
11746.5,0.260399997,0.273324996,50.24300003,409.1067065
11747,0.252499998,0.283311009,51.16500092,479.0784569
11747.5,0.249799997,0.28541401,52.31200028,494.9242367
11748,0.254700005,0.279632002,52.99200058,452.303234
11748.5,0.253699988,0.281208992,52.9070015,521.291713
11749,0.249500006,0.285939992,54.37799835,560.9987389
11749.5,0.2509,0.284887999,55.02700043,551.973983
11750,0.254099995,0.282786012,55.78900147,534.2778701
11750.5,0.252099991,0.285939992,56.03499985,560.9987389
11751,0.251599997,0.28541401,54.7840004,556.4723513
11751.5,0.257699996,0.282260001,55.52899933,529.9189046
11752,0.252999991,0.283836991,55.70000076,543.0701058
11752.5,0.255699992,0.284887999,55.57899857,551.973983
11753,0.261000007,0.281208992,56.51200104,521.291713
11753.5,0.262100011,0.280683011,57.5340004,481.7093477
11754,0.258899987,0.287515998,57.41500092,535.4845957
11754.5,0.25909999,0.287515998,56.51900101,535.4845957
11755,0.264400005,0.283836991,54.44900131,505.9850544
11755.5,0.270700008,0.280158013,54.37400055,477.7575204
11756,0.279399991,0.272798985,55.59700012,424.9542911
11756.5,0.281500012,0.272273004,56.02299881,421.3609485
11757,0.282999992,0.272273004,55.29299927,421.3609485
11757.5,0.2764,0.281735003,54.90200043,489.7040209
11758,0.290100008,0.269645006,55.16699982,403.7574901
11758.5,0.288500011,0.271221995,55.51699829,365.0718814
11759,0.282200009,0.273849994,54.6570015,380.8946135
11759.5,0.274599999,0.277004004,54.79299927,400.5782787
11760,0.266000003,0.276477993,55.27799988,397.24212
11760.5,0.264200002,0.273324996,56.49200058,377.6921322
11761,0.264499992,0.274901003,57.47600174,387.3687828
11761.5,0.273600012,0.273324996,58.56499863,377.6921322
11762,0.282400012,0.269645006,59.37599945,355.824025
11762.5,0.299600005,0.257555991,60.27500153,290.7930924
11763,0.298200011,0.262286007,59.07300186,215.9956565
11763.5,0.316900015,0.249146,58.87799835,172.2787536
11764,0.319200009,0.250723004,58.73400116,177.1286799
11764.5,0.326099992,0.247568995,59.39500046,167.5320856
11765,0.319700003,0.254402012,58.36299896,188.853423
11765.5,0.336100012,0.241787002,56.79399872,150.9869659
11766,0.326000005,0.245465994,55.39199829,161.3601742
11766.5,0.319000006,0.239159003,53.99300003,143.8984484
11767,0.306300014,0.236004993,54.13000107,135.7337113
11767.5,0.379400015,0.188699007,52.75799942,50.7248517
11768,0.3671,0.202364996,52.11899948,55.11123267
11768.5,0.400200009,0.188172996,50.90000153,40.02179048
11769,0.438499987,0.171878994,49.56800079,26.86734326
11769.5,0.340299994,0.223915994,47.91500092,86.02385604
11770,0.341600001,0.224442005,46.125,86.91657653
11770.5,0.307700008,0.250196993,45.56499863,140.1798452
11771,0.306800008,0.250196993,46.82699966,140.1798452
11771.5,0.331800014,0.230748996,49.04299927,98.18826928
11772,0.317000002,0.241261005,50.68099976,142.5724278
11772.5,0.307599992,0.247042999,51.15599823,158.2309298
11773,0.294699997,0.255452991,52.54700089,183.3413902
11773.5,0.289200008,0.259658009,54.05099869,196.9970565
11774,0.303499997,0.247042999,55.93000031,158.2309298
11774.5,0.327100009,0.228120998,56.47100067,111.4344082
11775,0.384900004,0.189750001,55.8409996,49.55551787
11775.5,0.355399996,0.202891007,55.13700104,66.53474075
11776,0.342299998,0.207095996,54.57500076,57.69020577
11776.5,0.298900008,0.237057,54.32400131,104.5439379
11777,0.308999986,0.229172006,53.49300003,90.08603987
11777.5,0.314999998,0.227595002,53.59899902,87.39016695
11778,0.376300007,0.190801993,53.90299988,40.22642077
11778.5,0.489600003,0.145071998,54.53900147,12.04798483
11779,0.612999976,0.117214002,54.06800079,4.714725062
11779.5,0.734799981,0.100919999,48.97299957,1.744359497
11780,0.789300025,0.094086997,46.97900009,1.28134601
11780.5,0.450800002,0.168724999,46.86199951,16.73885136
11781,0.430200011,0.176083997,47.71900177,20.19778063
11781.5,0.39410001,0.190801993,48.93799973,28.75417655
11782,0.366400003,0.202364996,50.27799988,37.25048006
11782.5,0.365099996,0.203417003,51.61800003,38.1100969
11783,0.415499985,0.182392001,52.61199951,23.58096719
11783.5,0.381900013,0.207095996,52.52799988,42.52975286
11784,0.558000028,0.141919002,52.05799866,8.063355081
11784.5,0.463699997,0.166097,51.78699875,16.11125027
11785,0.682500005,0.109329999,51.14500046,2.55852979
11785.5,0.62440002,0.116688997,51.98400116,3.407759656
11786,0.560800016,0.130355001,52.4129982,5.547524565
11786.5,0.604900003,0.120894,52.6590004,3.982155905
11787,0.532199979,0.137713999,52.54499817,7.063841762
11787.5,0.51700002,0.141393006,51.79800034,6.174041367
11788,0.666899979,0.109329999,51.50099945,1.991314064
11788.5,0.641099989,0.115111999,53.56200028,2.49814292
11789,0.677100003,0.110381,56.91799927,2.076929127
11789.5,0.707499981,0.106702,59.20899963,1.789146557
11790,0.5449,0.140341997,60.61700058,5.974648032
11790.5,0.576200008,0.132457003,59.49599838,4.632509547
11791,0.464899987,0.166097,58.07899857,12.53945112
11791.5,0.512899995,0.149802998,57.66799927,11.00666162
11792,0.446799994,0.172930002,57.25799942,20.70117153
11792.5,0.465000004,0.165572003,57.87200165,17.09652175
11793,0.405099988,0.190275997,58.19100189,31.52499476
11793.5,0.38409999,0.203417003,58.82699966,42.29307914
11794,0.376100004,0.208673,59.68500137,47.31697171
11794.5,0.374000013,0.209197998,61.14500046,47.84301087
11795,0.35800001,0.218134001,63.13800049,57.51064032
11795.5,0.406500012,0.196058005,63.75999832,35.05754313
11796,0.421999991,0.193430007,64.85099793,33.03651685
11796.5,0.48120001,0.172930002,64.52400208,20.17989281
11797,0.472499996,0.177661002,63.81399918,22.72451364
11797.5,0.423999995,0.197634995,63.45100021,36.31535174
11798,0.432999998,0.191853002,60.55799866,31.86773243
11798.5,0.405699998,0.203942001,58.24900055,41.69833384
11799,0.400700003,0.205519006,57.08300018,43.13582265
11799.5,0.35769999,0.230748996,57.42599869,99.40807456
11800,0.3389,0.244940996,59.61600113,129.2638134
11800.5,0.335799992,0.249670997,60.87400055,140.6131946
11801,0.371399999,0.226017997,61.4280014,90.74772494
11801.5,0.379999995,0.223389998,60.88999939,86.19594592
11802,0.409000009,0.207622007,60.52299881,62.46105882
11802.5,0.404700011,0.208673,59.47100067,63.86427686
11803,0.413100004,0.202364996,58.58300018,55.79588648
11803.5,0.407099992,0.204992995,58.45899963,59.0551995
11804,0.37529999,0.221812993,59.22399902,80.9567606
11804.5,0.363200009,0.229172006,60.98300171,93.4590349
11805,0.357600004,0.234428003,63.47499847,103.2647624
11805.5,0.367599994,0.229172006,65.49299622,93.4590349
11806,0.371600002,0.226543993,67.09999847,88.83449176
11806.5,0.383100003,0.219711006,67.0530014,77.63514563
11807,0.380699992,0.221812993,66.20400238,80.9567606
11807.5,0.389200002,0.218134001,64.86599731,75.21305081
11808,0.403299987,0.210250005,62.77899933,63.15289952
11808.5,0.389899999,0.216556996,60.63600159,71.92379425
11809,0.372500002,0.227595002,60.375,89.50984292
11809.5,0.371199995,0.229172006,62.07400131,92.27110509
11810,0.374500006,0.227595002,64.05400085,89.50984292
11810.5,0.376399994,0.227595002,65.22599793,89.50984292
11811,0.377099991,0.227070004,64.16600037,88.6049129
11811.5,0.386799991,0.220762,62.5719986,78.27477574
11812,0.396299988,0.215506002,62.78900147,64.51494955
11812.5,0.401800007,0.212351993,65.29199982,60.46262942
11813,0.406599999,0.210250005,69.28299713,57.87321338
11813.5,0.395799995,0.216556996,72.29299927,65.9108469
11814,0.386400014,0.221812993,72.48400116,73.2456528
11814.5,0.395399988,0.218134001,70.19999695,68.04902969
11815,0.402500004,0.214454994,67.14700317,63.14198766
11815.5,0.397500008,0.216556996,65.23899841,65.9108469
11816,0.373899996,0.231800005,64.22799683,89.7554106
11816.5,0.376800001,0.231275007,65.61199951,88.86439572
11817,0.39410001,0.221287996,67.05799866,73.17724601
11817.5,0.41870001,0.208673,67.46399689,56.5214175
11818,0.417299986,0.209723994,66.22799683,57.78474845
11818.5,0.421900004,0.208673,63.89899826,56.5214175
11819,0.428499997,0.205519006,61.96300125,52.85794272
11819.5,0.448000014,0.197634995,61.67499924,44.50024746
11820,0.443399996,0.200262994,61.33499908,37.9794931
11820.5,0.449699998,0.196583003,62.00299835,35.00324526
11821,0.461100012,0.190801993,62.85800171,30.69522753
11821.5,0.431600004,0.203942001,62.68700028,41.14674082
11822,0.480599999,0.182392001,61.98099899,25.17280062
11822.5,0.476300001,0.185544998,60.29899979,27.14455748
11823,0.547100008,0.162943006,59.44200134,15.32721495
11823.5,0.526300013,0.171352997,59.31399918,19.12623872
11824,0.537999988,0.168724999,60.2820015,17.31873018
11824.5,0.541000009,0.168724999,61.74700165,17.31873018
11825,0.601000011,0.151905,62.6230011,10.91047464
11825.5,0.610800028,0.148752004,63.02199936,9.948622846
11826,0.602400005,0.151380003,62.48099899,10.74553327
11826.5,0.605099976,0.150854006,62.68099976,10.58221722
11827,0.562099993,0.161366999,62.91500092,14.23348726
11827.5,0.628400028,0.144547001,63.31900024,8.76933189
11828,0.645600021,0.140866995,63.49900055,8.069018199
11828.5,0.576600015,0.159263998,62.79199982,13.8476953
11829,0.576900005,0.159263998,62.63700104,13.8476953
11829.5,0.582599998,0.157161996,64.03800201,13.06138259
11830,0.614600003,0.148225993,64.37999725,10.09548565
11830.5,0.672299981,0.135085002,65.49500275,6.710136858
11831,0.572799981,0.159263998,65.61599731,13.8476953
11831.5,0.554799974,0.164519996,65.7539978,15.97431437
11832,0.518599987,0.178711996,66.36699677,20.49085532
11832.5,0.526600003,0.178711996,67.0719986,20.49085532
11833,0.558799982,0.170828,67.45300293,16.80132888
11833.5,0.567700028,0.170828,67.79299927,16.80132888
11834,0.53549999,0.181339994,67.86699677,21.85021009
11834.5,0.521300018,0.187122002,68.09100342,25.08610028
11835,0.534699976,0.182392001,68.31600189,22.41347825
11835.5,0.528500021,0.184494004,68.67299652,23.57250372
11836,0.535099983,0.183442995,69.61100006,22.98734273
11836.5,0.548600018,0.179238007,71.60399628,20.75287547
11837,0.548900008,0.179238007,73.35700226,20.75287547
11837.5,0.545300007,0.181339994,74.41100311,21.84528153
11838,0.533599973,0.18502,72.78600311,23.8642611
11838.5,0.536000013,0.186070994,70.47799683,24.46650835
11839,0.524399996,0.189750001,68.53600311,26.66770725
11839.5,0.544799984,0.183967993,68.61299896,23.27296975
11840,0.546500027,0.183967993,69.98799896,23.27296975
11840.5,0.512000024,0.196583003,71.47100067,33.56262225
11841,0.51730001,0.196058005,72.08999634,33.17002432
11841.5,0.530399978,0.189750001,71.21099854,28.72456768
11842,0.532199979,0.188172996,70.11000061,27.68890358
11842.5,0.524399996,0.192377999,69.41500092,30.51668951
11843,0.534099996,0.188172996,68.96600342,27.68890358
11843.5,0.531300008,0.188172996,68.90000153,27.68890358
11844,0.51819998,0.192377999,68.85399628,30.51668951
11844.5,0.529600024,0.187647998,68.06300354,26.77212426
11845,0.537199974,0.18502,68.65699768,25.16121953
11845.5,0.542699993,0.182392001,69.66300201,23.62626017
11846,0.519800007,0.190275997,70.10399628,28.46158881
11846.5,0.523400009,0.188699007,70.37400055,27.43821267
11847,0.534799993,0.183967993,69.32700348,24.53779309
11847.5,0.505400002,0.194481,68.63600159,31.334957
11848,0.497900009,0.196583003,69.22599793,32.85275221
11848.5,0.498400003,0.196058005,70.1969986,37.02446664
11849,0.466699988,0.209723994,71.13999939,49.80218417
11849.5,0.474099994,0.20657,71.63500214,46.58998332
11850,0.486000001,0.201839998,71.21800232,42.07542312
11850.5,0.4736,0.20657,69.59600067,46.58998332
11851,0.479999989,0.202891007,68.35199738,43.0479994
11851.5,0.499199987,0.194481,67.20400238,35.73191169
11852,0.493099988,0.196058005,66.75099945,37.02446664
11852.5,0.484800011,0.199212,67.99900055,39.55544521
11853,0.471399993,0.204467997,69.84500122,44.35775981
11853.5,0.480800003,0.200788006,70.47299957,40.95097761
11854,0.4903,0.197108999,70.63899994,37.75082856
11854.5,0.493699998,0.196058005,67.70800018,36.87315059
11855,0.496300012,0.195006996,64.53600311,36.01131231
11855.5,0.532700002,0.181339994,62.86199951,26.15712007
11856,0.5704,0.169250995,63.41199875,19.30881009
11856.5,0.546800017,0.176609993,65.40799713,27.07006515
11857,0.527999997,0.182916999,68.19100189,31.58929947
11857.5,0.527199984,0.182916999,69.75299835,31.58929947
11858,0.504499972,0.191853002,69.54699707,38.96583005
11858.5,0.527499974,0.183967993,69.48500061,32.39575344
11859,0.55250001,0.176083997,68.2990036,26.71711772
11859.5,0.565900028,0.171878994,67.54699707,24.02162738
11860,0.565900028,0.171878994,67.22299957,24.02162738
11860.5,0.584299982,0.166097,66.9280014,18.7581673
11861,0.557799995,0.173981994,65.6230011,23.00474772
11861.5,0.529999971,0.183967993,64.94999695,29.40793434
11862,0.536499977,0.181866005,65.21499634,27.95794544
11862.5,0.540099978,0.180289,66.96199799,26.90686799
11863,0.560100019,0.173455998,70.5039978,22.70029777
11863.5,0.542599976,0.179238007,73.10299683,26.22352049
11864,0.532700002,0.183442995,73.23300171,21.74330531
11864.5,0.558700025,0.175033003,72.95400238,17.68676217
11865,0.552600026,0.176609993,72.79100037,18.39872736
11865.5,0.563300014,0.173455998,73.15100098,16.99626923
11866,0.568000019,0.171878994,73.14700317,16.32679388
11866.5,0.555599988,0.175558001,71.52500153,17.92137548
11867,0.573199987,0.169777006,70.8769989,15.46634206
11867.5,0.578700006,0.168200001,70.40799713,17.63043383
11868,0.5625,0.172930002,70.17299652,19.91856976
11868.5,0.578100026,0.168200001,67.62000275,17.63043383
11869,0.584699988,0.166622996,65.30000305,16.91462446
11869.5,0.603100002,0.159789994,65.01000214,14.06846722
11870,0.585699976,0.163469002,66.78500366,15.55050259
11870.5,0.566200018,0.168724999,68.08999634,17.87385099
11871,0.531700015,0.179763004,67.16200256,23.22015642
11871.5,0.532899976,0.178711996,64.25299835,22.62872283
11872,0.542599976,0.175033003,62.55199814,20.64959313
11872.5,0.514400005,0.183442995,63.60699844,25.38567566
11873,0.47420001,0.199212,65.45300293,36.48983697
11873.5,0.477200002,0.198686004,67.91200256,36.06780832
11874,0.496300012,0.189750001,67.82299805,29.45666699
11874.5,0.500100017,0.187122002,66.05500031,28.53693421
11875,0.479299992,0.192903996,64.23699951,32.6256618
11875.5,0.459500015,0.198686004,61.95500183,37.15300594
11876,0.474099994,0.189225003,61.29700089,29.97529328
11876.5,0.457399994,0.196583003,61.37099838,35.45358796
11877,0.439300001,0.201314002,61.49399948,39.3643853
11877.5,0.432799995,0.202364996,61.22499847,40.27668116
11878,0.437999994,0.200262994,60.75500107,38.33641697
11878.5,0.444099993,0.196583003,59.625,35.33219901
11879,0.441000015,0.201314002,58.16699982,39.22960624
11879.5,0.485000014,0.182392001,56.2159996,25.40936969
11880,0.47420001,0.183442995,55.45999908,26.05993967
11880.5,0.533800006,0.159789994,55.3769989,17.33204604
11881,0.520799995,0.159789994,55.56600189,17.33204604
11881.5,0.513300002,0.157161996,55.44400024,16.11242211
11882,0.516799986,0.156110004,54.77600098,15.64324705
11882.5,0.552600026,0.146649003,55.60200119,11.88118559
11883,0.606899977,0.131932005,57.06399918,7.460576621
11883.5,0.565500021,0.142969996,57.4449997,16.76492323
11884,0.59740001,0.136662006,56.7140007,13.74593475
11884.5,0.635800004,0.127201006,55.47999954,10.02495406
11885,0.499300003,0.160841003,54.54399872,28.14944211
11885.5,0.508899987,0.159263998,54.18899918,26.95513393
11886,0.580799997,0.140341997,54.61299896,9.290086634
11886.5,0.583999991,0.140341997,55.49499893,9.290086634
11887,0.539200008,0.152957007,56.49700165,13.56748518
11887.5,0.578800023,0.143494993,57.5870018,10.24414667
11888,0.575699985,0.144021004,57.70100021,10.41040844
11888.5,0.603799999,0.136136994,57.57300186,9.788420232
11889,0.566399992,0.144547001,57.45800018,12.7425835
11889.5,0.604499996,0.134560004,57.66500092,9.299249049
11890,0.597800016,0.135610998,56.93099976,9.623102839
11890.5,0.541499972,0.150854006,56.45999908,15.37685974
11891,0.542699993,0.150854006,54.60400009,11.03288369
11891.5,0.575200021,0.141919002,53.13899994,8.433683874
11892,0.544099987,0.150328994,53.91400147,10.86493191
11892.5,0.556100011,0.146649003,53.95100021,9.742423651
11893,0.465200007,0.176083997,54.79999924,21.78745043
11893.5,0.4736,0.173981994,54.77299881,20.66606771
11894,0.448900014,0.188699007,54.86500168,32.40920456
11894.5,0.421400011,0.199736998,56.38700104,41.61975727
11895,0.408699989,0.205519006,57.16199875,47.18791886
11895.5,0.397500008,0.211826995,58.13000107,53.90137091
11896,0.398600012,0.211300999,58.45199966,53.31493548
11896.5,0.409099996,0.207095996,59.12200165,46.23805828
11897,0.414200008,0.202364996,60.25400162,41.76762981
11897.5,0.429500014,0.196058005,60.5699997,36.33592756
11898,0.432700008,0.196058005,61.17100143,36.33592756
11898.5,0.435000002,0.195006996,61.0870018,35.48664582
11899,0.435000002,0.195006996,61.97700119,35.12851135
11899.5,0.434399992,0.194481,62.67499924,34.71350665
11900,0.433699995,0.194481,63.27500153,34.71350665
11900.5,0.417800009,0.203417003,63.45700073,42.30023742
11901,0.418000013,0.201839998,62.60900116,40.87621991
11901.5,0.421900004,0.198159993,61.35300064,37.69720905
11902,0.441599995,0.188172996,59.64699936,29.99044183
11902.5,0.413399994,0.201839998,58.0019989,40.82842012
11903,0.418000013,0.200262994,57.36899948,39.44335442
11903.5,0.415199995,0.200262994,57.69300079,39.44335442
11904,0.416399986,0.198159993,58.70999908,37.65312682
11904.5,0.401800007,0.203417003,59.79999924,44.72680222
11905,0.407299995,0.200262994,59.8409996,41.75486049
11905.5,0.400599986,0.201839998,59.36500168,43.22109545
11906,0.399500012,0.200262994,59.26399994,41.75486049
11906.5,0.380600005,0.209723994,60.35499954,51.15824872
11907,0.377600014,0.209723994,61.9980011,50.67117557
11907.5,0.392699987,0.199212,63.26300049,40.41079841
11908,0.403299987,0.193955004,62.44599915,35.92473763
11908.5,0.387300015,0.203417003,60.76300049,44.3009623
11909,0.379299998,0.20657,59.15000153,47.40292547
11909.5,0.382600009,0.202364996,58.09400177,43.30170341
11910,0.363999993,0.211300999,57.93500137,60.02302556
11910.5,0.361200005,0.211300999,57.90299988,60.02302556
11911,0.348199993,0.218659997,58.61000061,69.78083292
11911.5,0.33860001,0.222865,60.16999817,75.88139249
11912,0.351500005,0.214980006,61.70800018,64.75936401
11912.5,0.358599991,0.210250005,62.23400116,59.52060391
11913,0.353300005,0.212878004,62.00999832,62.86433619
11913.5,0.344500005,0.218659997,61.40999985,70.73167602
11914,0.341399998,0.219711006,61.90499878,72.23985008
11914.5,0.336800009,0.219184995,62.63999939,71.48196261
11915,0.334199995,0.219184995,62.24900055,74.21612772
11915.5,0.33160001,0.216031998,61.68099976,69.63222169
11916,0.327100009,0.216031998,61.01800156,69.63222169
11916.5,0.320100009,0.222339004,61.35499954,79.03138156
11917,0.314399988,0.228120998,61.88899994,88.48259254
11917.5,0.341100007,0.210250005,60.75,61.79725039
11918,0.326099992,0.220237002,59.35900116,82.92736787
11918.5,0.316100001,0.226543993,57.75799942,93.8970275
11919,0.311399996,0.229172006,57.28099823,98.78511619
11919.5,0.310000002,0.229172006,57.68700028,98.78511619
11920,0.300199986,0.235479996,57.50600052,111.3213091
11920.5,0.296600014,0.236531004,57.69200134,123.9015653
11921,0.30399999,0.229698002,57.93700028,108.90831
11921.5,0.295300007,0.234954,57.74700165,120.3077944
11922,0.289000005,0.238107994,57.47900009,127.5776964
11922.5,0.293300003,0.234954,56.9449997,120.3077944
11923,0.303200007,0.228646994,56.17499924,105.3575738
11923.5,0.297100008,0.233376995,54.4640007,115.2903536
11924,0.294200003,0.233376995,54.36399841,115.2903536
11924.5,0.291200012,0.235479996,55.01399994,119.9320524
11925,0.293300003,0.232326001,57.86100006,113.0232981
11925.5,0.289000005,0.237057,61.1780014,123.5065058
11926,0.298099995,0.230223,62.04399872,107.2577628
11926.5,0.288100004,0.236531004,60.56000137,120.8041762
11927,0.296200007,0.229698002,58.08200073,106.1857341
11927.5,0.303200007,0.223389998,57.29299927,93.94091847
11928,0.284399986,0.238107994,58.47499847,124.3884087
11928.5,0.283899993,0.238633007,60.10400009,151.0142374
11929,0.275999993,0.245992005,60.23300171,172.6060444
11929.5,0.274800003,0.245992005,57.82699966,172.6060444
11930,0.271499991,0.248095006,55.11500168,179.1937801
11930.5,0.269499987,0.249146,54.07899857,182.5580024
11931,0.261299998,0.255452991,54.85800171,225.0617917
11931.5,0.257400006,0.257555991,57.09999847,233.3289905
11932,0.252400011,0.258607,59.38100052,237.5475891
11932.5,0.250499994,0.257555991,60.01399994,233.3289905
11933,0.259799987,0.249146,59.45299912,201.6186261
11933.5,0.266900003,0.240735993,57.18399811,173.346042
11934,0.264099985,0.242312998,55.81299973,151.4634759
11934.5,0.261500001,0.244940996,55.77700043,158.8257468
11935,0.261400014,0.244940996,57.50500107,158.8257468
11935.5,0.264999986,0.240209997,58.89400101,145.7642875
11936,0.2667,0.237581998,59.35900116,138.8768729
11936.5,0.265300006,0.236004993,59.62200165,122.9927118
11937,0.268599987,0.232851997,60.44200134,115.9252358
11937.5,0.263999999,0.237581998,61.30199814,126.6501382
11938,0.263000011,0.236004993,60.99900055,122.9927118
11938.5,0.271899998,0.223915994,59.91600037,97.58894971
11939,0.254400015,0.240735993,58.34299851,134.2167298
11939.5,0.246800005,0.246518001,57.56499863,168.6508743
11940,0.248300001,0.243364006,56.96500015,159.3611723
11940.5,0.249500006,0.234428003,56.50500107,135.174989
11941,0.234300003,0.248620004,55.58200073,175.0706294
11941.5,0.237000004,0.247042999,54.125,170.2369438
11942,0.237299994,0.241787002,51.59600067,138.9825469
11942.5,0.239399999,0.240209997,49.21900177,135.0380099
11943,0.247899994,0.231800005,48.93099976,115.4394976
11943.5,0.244100004,0.231800005,50.36199951,115.4394976
11944,0.242400006,0.233376995,52.83000183,118.9352742
11944.5,0.242400006,0.231800005,53.54299927,99.24354935
11945,0.238600001,0.233903006,53.74100113,103.2667909
11945.5,0.252200007,0.221287996,53.75999832,80.91288957
11946,0.2509,0.220762,53.12799835,80.07005983
11946.5,0.262100011,0.210775003,52.80599976,65.31413898
11947,0.252700001,0.217608005,51.85800171,75.15754127
11947.5,0.265399993,0.207622007,51.87599945,95.20307039
11948,0.262899995,0.207622007,52.70500183,95.20307039
11948.5,0.303299993,0.178711996,53.39400101,49.21804568
11949,0.287999988,0.188172996,53.44800186,61.75899
11949.5,0.27610001,0.194481,53.06000137,71.40155285
11950,0.271499991,0.196583003,51.59500122,144.4488355
11950.5,0.304699987,0.173981994,50.30099869,84.39772537
11951,0.3046,0.173981994,50.11299896,84.39772537
11951.5,0.300700009,0.176609993,49.80400085,90.15275501
11952,0.292899996,0.181339994,49.45500183,25.23352305
11952.5,0.283899993,0.186597005,48.9090004,28.61452882
11953,0.245499998,0.215506002,48.06600189,53.92961166
11953.5,0.259999991,0.201314002,47.86000061,39.96240225
11954,0.241099998,0.215506002,47.2519989,53.92961166
11954.5,0.256999999,0.201314002,48.2480011,53.87621806
11955,0.232999995,0.223389998,49.98600006,85.15927668
11955.5,0.233400002,0.223389998,51.35900116,85.15927668
11956,0.221100003,0.236531004,51.68399811,109.5113443
11956.5,0.208700001,0.248620004,51.1949997,136.3673111
11957,0.209800005,0.244415,50.96699905,447.8759806
11957.5,0.2007,0.255979002,51.76900101,548.9013602
11958,0.200499997,0.255979002,52.58300018,548.9013602
11958.5,0.198500007,0.26176101,54.29600143,605.5876628
11959,0.199399993,0.26176101,57.23300171,649.1339657
11959.5,0.197600007,0.26491499,59.91500092,684.2601764
11960,0.196600005,0.266490996,60.97900009,702.3534127
11960.5,0.198899999,0.262811989,60.15599823,660.6801839
11961,0.201299995,0.259133011,58.77299881,620.9442145
11961.5,0.203099996,0.255452991,58.50099945,554.0517501
11962,0.202900007,0.254402012,59.87799835,544.0920121
11962.5,0.198400006,0.259133011,60.25799942,590.0407862
11963,0.2016,0.255979002,60.26100159,559.0891562
11963.5,0.198599994,0.259658009,59.04999924,607.7773539
11964,0.2016,0.255452991,58.06100082,565.6467511
11964.5,0.202299997,0.253876001,57.62200165,550.4427894
11965,0.194000006,0.26176101,56.98300171,629.7363274
11965.5,0.190799996,0.264389008,56.38899994,658.0333079
11966,0.189600006,0.26491499,56.79899979,658.2927772
11966.5,0.189799994,0.262811989,57.06600189,635.6076359
11967,0.1954,0.253351003,56.38600159,540.9161023
11967.5,0.193399996,0.255452991,55.19400024,560.9429692
11968,0.1963,0.252299994,53.6780014,531.1121125
11968.5,0.190899998,0.259658009,53.43399811,646.0511412
11969,0.187600002,0.262811989,53.79800034,681.2995138
11969.5,0.1796,0.273324996,55.23300171,809.6334878
11970,0.179199994,0.272273004,55.82699966,796.0117638
11970.5,0.180999994,0.267542988,55.49900055,747.8645665
11971,0.177699998,0.269120008,54.56200028,767.4561594
11971.5,0.178599998,0.266490996,53.49599838,735.0119652
11972,0.175899997,0.268067986,54.23500061,754.3432682
11972.5,0.172999993,0.268593997,56.35900116,760.8778859
11973,0.164399996,0.283311009,58.54600143,1028.800453
11973.5,0.164900005,0.280683011,59.04399872,987.4677414
11974,0.166400001,0.273849994,57.11000061,885.9883208
11974.5,0.166299999,0.271221995,54.82300186,849.1835058
11975,0.167500004,0.269120008,52.29800034,820.6052705
11975.5,0.165099993,0.273324996,51.61999893,871.9686902
11976,0.161899999,0.277530015,52.125,932.5573815
11976.5,0.1611,0.274376005,53.32799912,886.8184318
11977,0.160400003,0.275952995,54.72499847,909.4655188
11977.5,0.159999996,0.277004004,55.77600098,917.4022713
11978,0.161799997,0.272273004,55.70299912,850.4354867
11978.5,0.161599994,0.270170987,55.1590004,821.9237465
11979,0.156800002,0.275427014,54.625,894.6433827
11979.5,0.155100003,0.275952995,53.70000076,902.1852034
11980,0.1523,0.279105991,52.1780014,988.7368784
11980.5,0.152199999,0.276477993,51.1230011,948.4248641
11981,0.150099993,0.277004004,50.66600037,956.3900209
11981.5,0.147,0.279105991,52.19900131,988.7368784
11982,0.143900007,0.283311009,53.76100159,1055.979825
11982.5,0.145199999,0.279632002,54.14899826,981.3702493
11983,0.1479,0.273324996,54.97399902,887.645987
11983.5,0.147,0.275952995,54.3370018,925.8169806
11984,0.147300005,0.278055012,53.76699829,957.2510557
11984.5,0.147,0.273324996,52.84899902,841.1567242
11985,0.144600004,0.269645006,52.50299835,792.4543469
11985.5,0.141100004,0.273324996,53.41400147,841.1567242
11986,0.144500002,0.265439987,54.43500137,739.5026047
11986.5,0.140000001,0.272798985,54.59500122,834.057285
