Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
172548,0.134200652,0.326634805,0.24981368,-1.381721868,-0.269202491,-0.538860767,-0.02398892,-0.067629831,-1.042320149,-0.184291503,1.429641434,0.192120396,1.098631465,-2.185156647,-0.734440909,1.498596588,1.172399458,0.015830528,0.686602404,0.139798976,0.494929669,1.523346442,-0.011603393,-0.045293971,-1.295609746,-0.251447168,0.197084797,0.290205049,24.99,0
172548,0.016020078,0.834031762,0.266257408,-0.60183347,0.517103361,-1.014165178,0.992799279,-0.186749273,-0.070714233,-0.423674877,-0.903800846,0.24804157,0.229574734,0.073555084,-0.372492051,-0.141625162,-0.389311375,-0.838676726,-0.130719963,-0.018072328,-0.253483776,-0.545555909,0.074370631,-0.085230175,-0.485889863,0.147051726,0.250027764,0.097329097,4.45,0
172549,2.174498946,-1.49027193,-1.221714541,-1.881751143,-0.395973439,1.034384274,-1.30877779,0.274125967,-1.512298843,1.608604964,0.82472997,0.128650831,0.713539795,-0.214390206,-0.151730632,-1.140293302,0.852706163,-0.841085687,-0.675214269,-0.488822728,-0.07386453,0.409162087,0.219061773,-1.638713737,-0.316721964,-0.049943774,0.056321968,-0.077890202,15,0
172550,-2.33606256,-1.646801947,0.437723903,-2.151699371,-0.603340398,-0.438379866,0.888150222,0.500257112,0.272533716,-1.948569742,0.112596275,0.497912154,-0.330655741,0.443905808,-0.480775761,1.183372699,-1.217218422,0.996742228,-0.843607149,0.844838332,0.619127605,0.550545983,0.590059901,-0.396059037,0.162967676,0.517447348,-0.212847043,-0.107523124,398,0
172553,1.510244132,-0.40696956,-0.225328468,3.706604922,-0.030942828,1.287371526,-0.473425418,0.349997724,-0.473491861,1.458105914,-0.166676237,0.150957219,-0.180464251,-0.012252879,-1.151105946,1.587474782,-1.329635067,0.788721294,-1.328178684,0.125669715,0.296366174,0.468725373,-0.001432562,0.256293123,-0.265943701,-0.01581904,-0.029350343,-0.007402478,188.34,0
172553,2.122349783,-0.800056475,-1.645351836,-0.993751312,-0.052582125,0.312931276,-1.018314301,0.132179538,-0.196057496,0.215789333,0.530991303,-0.239461579,0.65235663,-2.047599827,-0.239844704,2.115944605,0.762158409,0.286875653,0.80981564,0.171996202,0.242086766,0.692038785,-0.01946242,-0.445725141,-0.035181934,-0.076154716,0.019807114,-0.020409223,43.16,0
172554,1.676534941,-1.237115913,-1.418634711,-0.455459914,-0.806266652,-1.151820008,-0.101429993,-0.395275584,-0.467794688,0.061600451,-0.084850648,0.161415134,1.527658771,-1.700013099,0.012083007,1.436462478,1.09387437,-1.487093706,0.584617988,0.607424288,-0.1715157,-1.022595772,0.208905127,-0.135728209,-0.574545314,-0.705433372,-0.033052731,0.030096097,269,0
172556,0.021017607,0.745140715,-0.224252436,-0.965561227,0.899337725,-0.741997955,1.384377816,-0.391788344,-0.500626399,-0.611904748,-1.412510633,0.261342102,1.451514059,0.043621493,-0.030947671,0.185886851,-0.975688247,-0.025078231,-0.176674733,0.045351192,0.353044517,1.075302217,-0.154048943,-0.608900148,-0.585042271,0.65526137,0.138667647,0.214580647,55.9,0
172556,-1.04719018,1.06026228,2.157605866,0.474469931,-0.151068189,-0.114430813,0.951264982,-0.009539562,0.16030625,-0.837337119,-1.05357838,0.283644282,-0.613861066,-0.38342544,-1.440764854,-0.638917433,0.136041521,-0.944982135,-0.02362015,-0.245946972,-0.473305644,-1.257094069,-0.150043231,0.317413798,0.380831145,-1.029329672,-0.157093982,0.05194295,45.89,0
172556,-0.924650601,1.300221312,0.620811141,-1.164495285,0.618326286,-0.092938251,0.56361163,-0.043181343,0.686475611,-0.989225652,-1.382686571,-0.230727975,0.529045178,-1.708460614,0.516919151,0.746350226,0.004263162,0.582691868,0.051823215,0.06410052,-0.236541363,-0.678811621,-0.212404017,-1.186405569,-0.175647546,-0.244410291,-0.167415537,0.206311732,5.09,0
172558,-6.491016311,5.700607438,-6.421237205,-0.971125851,-2.902873952,-0.713294761,-3.470382209,5.332066379,-0.143786698,0.025694287,-1.453912357,2.219485043,0.786880481,2.154939201,-1.141331387,2.09558086,1.661249439,0.905207959,0.057022051,0.142556379,-0.192001488,-1.321233902,0.617429132,-0.559789829,0.515725627,0.232630272,-0.113611704,-0.056250103,16.98,0
172561,-0.57755183,1.217986963,-1.269378572,0.009522941,3.79671269,3.511432168,0.94514319,0.797008773,-1.27549557,-1.016468248,0.146385906,-0.527193966,-0.579246635,-0.798662202,0.407881991,-0.74717183,1.314444492,0.274580757,0.641253889,0.17445735,-0.017717027,-0.059760245,-0.555000609,0.593416329,1.169578624,-0.167233772,0.070783476,0.078820527,22.45,0
172562,2.045375764,-0.089532919,-1.139513683,0.392015361,-0.073912483,-1.121208455,0.209627602,-0.336986518,0.529370682,0.062908224,-0.849663185,0.462872504,0.228469373,0.242706159,0.037654516,-0.066685202,-0.349054274,-0.835289196,0.196275736,-0.182004848,-0.288801529,-0.722608181,0.307834536,-0.105917986,-0.279304281,0.2031141,-0.072719113,-0.058669248,15.99,0
172562,0.020273207,0.813097505,0.177981906,-0.788447207,0.662114719,-0.522678069,0.897313874,-0.020124497,-0.299960388,-0.253334626,0.547441068,0.796022857,0.088849597,0.272679301,-1.044661493,0.135254159,-0.728731996,-0.248673475,0.25686594,-0.018738135,-0.224026489,-0.486393325,0.019807492,-0.399336619,-0.487312129,0.14597168,0.24718856,0.083438821,2.67,0
172563,-1.403832849,0.750307246,1.807602093,2.3421549,1.408161121,2.395871182,-0.05430919,0.740729494,-1.077628886,0.883615455,0.033193218,-0.330544461,-0.854299591,-0.098497049,-0.783667603,0.725407488,-0.661826675,-0.326868696,-2.450810871,-0.480252461,0.368871517,1.133819936,-0.110059168,-1.666390962,-0.162721037,0.166957613,-0.227449066,0.177851501,3.44,0
172563,1.958528078,-0.548238275,-0.263256993,0.416724411,-0.890533657,-0.584818586,-0.647917544,-0.065814561,1.298945974,-0.010485967,-1.04633484,0.303741939,0.123150325,-0.266846806,0.366757609,0.333291143,-0.486798876,0.051996048,-0.244181617,-0.14599896,0.220087176,0.823301081,0.108266942,0.050231824,-0.25683985,0.741347117,-0.03199157,-0.04671143,29.95,0
172564,1.79859542,-1.275680296,-2.898196731,-0.856260479,0.152040689,-1.279132874,0.829545459,-0.686897038,-1.155192367,0.814592671,-0.964182308,-0.101433073,0.4520526,0.624856358,-0.241260424,-2.231099153,0.24515705,0.450008673,-0.567047147,-0.038685263,0.022388947,0.108803206,-0.265672074,0.732953679,0.307564973,1.5877836,-0.217269989,-0.05099254,265.66,0
172565,2.0264613,-0.372538034,-0.666348466,0.236839918,-0.103327474,0.311256884,-0.618810606,0.047031059,1.356503206,-0.208940495,-1.420400988,0.748080613,1.227358477,-0.442823763,0.510486156,0.201875862,-0.777292458,0.254041759,-0.034447296,-0.112202815,0.158864027,0.735067825,0.062838641,0.075440804,0.033760184,-0.203771308,0.045376162,-0.034825283,9.99,0
172566,-0.816704869,1.727098499,0.06962442,2.531435824,1.898395705,-0.107567078,1.746243624,-0.358108537,-2.417862275,1.217739058,0.162770906,0.549729993,0.896154211,0.31749832,-2.50960608,0.421246333,-1.08969885,-0.160884939,-1.067496743,-0.318684442,0.270866904,0.778252436,-0.499873011,-0.285494361,0.121381367,0.056686268,-0.246874187,0.140923523,35.74,0
172566,-1.500110264,1.129084563,1.227705363,0.820677038,0.456445774,1.058160283,0.050947221,0.731136954,-0.330762069,-0.35108621,-0.001351465,1.297495619,0.597512215,-0.071612089,-1.47197757,-0.531929672,0.097345672,-0.08446113,1.726581495,0.048300751,-0.478131342,-1.266218787,-0.27583965,0.184408002,0.424832748,-0.830764783,0.023105082,0.002240099,20.25,0
172567,-0.783702529,0.39875981,0.148712178,-0.219057506,0.969126053,-0.315425535,0.211207396,-0.141601723,0.703480976,-0.835065553,-1.529942035,-0.061666338,1.095412685,-1.754475708,0.619186943,0.549621094,-0.011812257,1.272245198,0.277885463,-0.199608493,0.276290415,1.131879024,-0.094110695,-1.040475942,-0.564717227,-0.16418111,-0.098075764,0.367329004,7.43,0
172569,-0.744752125,1.616230419,-1.205163895,1.000609237,0.232277834,-0.487542966,0.473049213,0.085075982,-0.502456056,0.414810001,1.211528181,1.027866466,1.480670713,-0.591558312,1.215387316,-0.58812065,0.999328144,1.437735408,2.578092789,0.277278809,0.379196665,1.445341827,-0.127247961,-0.326548219,-0.856144488,0.151136746,0.221809313,0.322507887,49.06,0
172569,-1.762663749,-1.230887577,-0.587726628,-1.898574112,-2.611232271,1.30144719,3.645125791,-0.911944861,1.133299583,-0.814433966,0.559372096,0.095702457,-0.664034402,-0.34128612,-0.297738923,0.90199506,-1.33893419,0.180216219,0.131452782,-1.241058683,-0.526145439,-0.121367121,0.631407239,-0.416584529,-1.338262763,0.006723867,-0.084767641,0.308716504,724,0
172571,1.922018554,0.058216609,-1.371600653,1.385776236,0.223208093,-1.057368178,0.548172997,-0.369505621,0.243831452,0.227829357,-0.859752301,0.35770254,-0.137897376,0.50402268,-0.14996304,-0.441042571,-0.276842649,-0.644781939,-0.29602918,-0.192186452,-0.053572383,-0.096127839,0.101307079,-0.040544075,0.172553301,-0.697254418,-0.011275572,-0.044229595,55.9,0
172572,2.11339933,0.151384693,-1.929014188,0.288707289,0.690068762,-0.56701237,0.181040445,-0.207610824,0.515574798,-0.380441317,-1.037235455,0.022188179,0.263729458,-0.89777359,0.233633997,0.470385854,0.269533586,-0.142744532,0.257455781,-0.131587412,-0.3992219,-1.036459342,0.271203319,-0.007201099,-0.181909615,0.205079603,-0.062736192,-0.035747304,1.79,0
172573,-2.311452803,3.064076892,-0.725051377,2.16631997,1.091352928,-0.661393432,0.944814159,0.528364858,-1.533261427,0.26218364,0.90843916,-0.250236,-0.78650001,-2.277805939,-2.365704674,2.330881672,0.876689293,0.904108936,-2.812544359,-0.284901245,-0.234180693,-1.050250188,0.003889119,-0.27598361,-0.263322238,-0.680537407,-0.803180105,0.033370044,7.78,0
172573,0.14096576,1.076885534,-0.404366716,-0.563536181,1.018631543,-0.720504962,1.003629609,-0.120825735,-0.147482305,-0.861792417,-0.556611641,0.244992261,0.673494112,-1.145949274,-0.262459683,0.251455433,0.372459953,-0.375774572,-0.292485296,0.055365645,-0.330593055,-0.762811878,0.089078683,0.517754195,-0.409246255,0.117172015,0.229985488,0.084874063,2.69,0
172574,-0.812332311,0.980485706,0.993590326,-1.254946294,0.182967551,-0.05924752,0.302244339,0.294051829,0.609334819,-0.794954341,-1.975906594,-0.262584181,0.020721828,-0.144727734,0.380700274,0.512136132,-0.880081672,0.236224271,0.301135376,-0.011590112,-0.248660562,-0.549950963,-0.197056269,-1.036043916,-0.149532712,-0.235166195,-0.066239204,-0.099631628,0.77,0
172574,-0.820248098,1.830673049,0.90369462,1.871790026,1.389555862,-0.608223368,1.765530105,-0.306297687,-2.04221607,0.557589535,-1.211622407,-0.321514647,0.381480279,0.188981501,-1.573052157,1.239716013,-1.43404935,-0.766649787,-2.770662253,-0.358306771,-0.0361125,-0.379940772,-0.131772547,-0.023083588,-0.111448141,-0.50604011,-0.21277468,0.162057348,18.96,0
172575,-1.063021786,-0.285435446,0.348563435,-0.268214267,1.328544822,-0.484901924,1.38815756,-0.459837546,-0.179957645,-0.337450643,-1.115461095,-0.031887758,0.416670677,-0.188930686,-0.21488549,-0.413568968,-0.384354208,-0.569414838,0.824735055,-0.071594773,-0.288925846,-0.329995831,0.741744216,0.491320805,-0.113559438,0.295120436,-0.059547344,-0.181146634,89.26,0
172575,-2.491050292,2.936499049,-2.579210984,-1.482670878,0.101995267,-1.317063511,0.399465658,1.064881575,0.079734926,0.982258622,0.440093018,0.881598185,-0.536821069,1.471450768,-0.824644523,-0.214710605,-0.193303016,0.191273783,-0.0392607,0.375359112,0.260682909,0.795572121,0.029357111,0.778169963,0.032312681,0.054956581,0.498801096,0.43844668,1.44,0
172575,-2.356905431,-1.841454208,-0.283087451,0.203991833,1.543791934,-3.276794344,-0.570673761,0.256909134,-0.140155218,-0.402363863,-0.444363613,0.187363199,-0.575193241,0.973007745,0.111209205,-0.09011709,-0.06211066,-0.229001018,-0.87265149,0.618269694,0.682885336,1.009886213,0.105130043,1.009663411,-1.067560275,0.509960723,0.338562063,-0.175886697,24.95,0
172578,-1.938037898,0.040019482,-1.123361226,-2.438228467,-0.672303434,-0.765869053,-0.229964949,-0.00764701,-2.281798237,2.070158561,0.31158249,-0.513090308,0.360385964,0.22164123,-0.644106248,-0.472814521,0.320399312,0.302033139,0.722454723,-1.110893215,-0.144195232,-0.010496067,0.341592923,-0.495283692,-0.89353255,-0.477015492,-1.350296782,0.038195098,40,0
172579,1.964956286,-0.489640014,-0.249224965,0.53508937,-0.887694207,-0.561373692,-0.681844014,0.019095678,1.623497067,-0.143728502,-1.112047261,-0.04026595,-0.916619165,0.012251123,0.633841879,0.062106063,-0.381972149,0.232658551,-0.299048045,-0.2938722,0.188129924,0.758375641,0.138254269,-0.015989372,-0.146947425,-0.206648475,0.03821534,-0.039004434,9.99,0
172580,-0.074839568,1.477626715,0.394489719,2.521202122,1.442827198,0.088881479,1.177706859,-0.047560963,-1.820574196,0.852847623,-1.64776098,-1.005171371,-0.332645326,0.382239116,-0.789476684,0.991900421,-1.151570923,0.084897756,-1.858089919,-0.240862855,0.354138656,0.924442756,-0.133258719,0.555130513,-0.646727663,-0.060268644,0.184381993,0.238619425,4.57,0
172581,1.959551662,-0.295400602,-0.47353254,0.332720001,-0.331617651,-0.234009811,-0.406800819,-0.054031803,1.109958802,-0.211926361,-0.751316979,1.020571326,1.214593481,-0.266769119,0.589034613,0.206740198,-0.670588355,-0.247737499,-0.033231063,-0.078126751,-0.167652073,-0.367335774,0.360837176,0.646999034,-0.365702443,-0.657054054,0.032779355,-0.018534426,29.95,0
172581,-0.222239294,1.17329216,-0.480867924,-0.79944709,0.704131304,-0.557372165,0.711996537,0.219692851,-0.319326129,-0.667456123,-1.803312092,0.58122475,1.431230224,0.131666414,-0.495525764,0.276625665,-0.685267883,-0.515390949,0.29500121,-0.03711424,-0.272479039,-0.677532396,-0.015699164,-0.979342065,-0.286158378,0.201230453,0.127931422,0.026517958,4.49,0
172582,-0.942731502,0.763163508,0.185440081,-0.064400021,0.519435088,-0.824899477,0.837716405,-0.210690345,0.751164381,-0.018100977,-1.282570962,-0.083813953,-0.648832779,0.03206439,-0.235620307,-1.311479586,0.20746844,-0.041810875,0.90093621,0.020565031,0.190588201,1.07922642,-0.19908666,-0.045534719,0.181796563,-0.293424037,0.285187682,0.39399909,10,0
172582,-0.527516434,-0.52029527,-1.223259713,-2.859174148,0.504635475,-1.59772732,0.30858346,-0.060937758,-2.920629725,0.642626347,-1.369306331,-0.955255688,0.683598554,0.373541879,-1.098384952,-0.716507312,0.356402388,-0.168691157,-0.803374659,-0.312450437,0.233154143,0.673689174,-0.04974209,0.686058166,-0.317748683,-0.204955622,0.04131095,0.056361644,42,0
172583,1.885248431,-1.063112594,-1.34818842,-0.85489833,-0.151945241,0.952526607,-1.205266645,0.45731991,-0.118363819,0.099661336,1.652930733,-0.159010987,-0.347388691,-1.740893604,0.529853014,1.052971699,1.913216321,-1.220450195,-0.536886353,0.02451791,0.380202769,1.134618656,0.100107134,-1.523531075,-0.397733109,0.009211916,0.06569334,-0.028664305,69,0
172583,0.156416326,-0.164491895,0.132189243,-1.876249873,-0.31838212,-0.945932,0.540009511,-0.171563524,-1.376672251,0.32961321,0.820523073,-0.637319812,-0.696282777,0.231090973,-0.710710416,1.155315405,-0.165739144,-0.546600631,0.448383567,0.106225383,0.609631257,1.533517351,-0.101598388,0.106113653,-0.099246514,-0.023639426,0.00716625,0.023850228,74,0
172583,-0.396918844,0.487681002,1.749180161,-0.448275539,0.073370105,-0.154573775,0.441296263,-0.053160026,0.350395219,-0.337734941,0.838187658,0.431894088,-0.695062593,-0.007505928,-0.032102349,0.007546238,-0.672374037,0.447118913,0.538019995,-0.06238808,-0.073548184,-0.043524345,-0.003460215,-0.035273194,-0.710456038,-0.638312219,-0.107173342,-0.048507421,5,0
172584,1.855201274,0.358054092,-1.392654442,3.78503881,0.749406848,-0.061474236,0.496475413,-0.06556038,-0.832212072,1.493647228,-1.68802606,-1.3930967,-2.31128571,0.834393484,-1.037487336,0.404208131,-0.368552903,-0.561192032,-1.318017302,-0.320087896,-0.016512961,-0.211315331,0.109403695,0.595776658,0.139957974,-0.005803135,-0.088304159,-0.049363954,60.38,0
172586,1.926064548,-1.152769976,-1.450281515,-0.955790644,-0.507165662,-0.705751749,-0.23360744,-0.223652697,-0.73464872,0.905008462,0.800861807,0.106051622,0.092800364,0.21581135,-0.534301119,1.15331118,-0.086430479,-1.272534323,1.073266022,0.246619266,0.054264389,-0.20665165,0.123526861,-0.477973485,-0.254112171,-0.430634739,-0.060856518,-0.047625373,148.45,0
172586,-3.74436473,3.441658788,-3.613953473,-1.019647561,-1.387668081,-0.914413804,-1.841381327,3.073614051,-0.649650522,-1.404659559,-2.808134902,0.973099769,0.590570151,2.523563293,-0.116503166,1.044124679,0.214589526,0.619514982,-0.569843536,-0.877752706,0.723106113,0.923571452,0.136657457,0.05081338,-0.17810668,-0.351370871,-1.271048704,-0.176898355,1,0
172587,2.105114499,-0.041528218,-1.492926835,0.173629347,0.455224155,-0.584289462,0.266497515,-0.341719548,0.426755932,0.031564912,-1.463224734,0.742911156,1.464900443,-0.025250921,-0.015352942,0.143043189,-0.734950716,-0.676366843,0.52451166,-0.079842042,-0.333816763,-0.799482037,0.182853746,-0.969548793,-0.124467488,0.254592619,-0.067206732,-0.065047036,17.99,0
172587,-2.479328402,1.776982217,-2.111156066,-0.393385039,-0.377369863,-1.030929309,-0.393054317,1.425461363,-0.530586686,-0.198242342,0.092369456,1.764275027,1.382301547,1.421616581,-0.390515501,0.296084917,-0.305308077,0.752778373,0.429330366,-0.297394944,0.482706889,1.390894749,0.222997425,-0.33716274,-0.497791215,-0.216005052,0.047325184,0.079435037,0.89,0
172589,0.168394872,-0.101598611,0.482357667,-1.571509374,0.168670306,-0.512147816,-0.120737182,0.111371754,0.998030926,-0.796411634,-1.423166868,-0.650768151,-0.893375814,0.002533294,0.775768323,0.513834397,-0.736652914,0.437495834,-0.075778279,-0.129341787,0.266525602,0.747942833,0.081757403,0.515188643,-1.080393479,0.737058491,0.079418606,0.119934068,0.01,0
172589,-0.618978045,1.496822449,-0.692182908,-0.292312133,0.718921643,-1.249392127,0.98315007,-0.070462927,-0.034815229,-0.618437478,-0.53808032,0.057454253,0.623043618,-0.994982937,0.69327506,-0.012619717,0.556711802,0.645461807,-0.181909385,0.176941281,0.240963723,1.102286455,-0.275238872,-0.221585064,-0.350956093,-0.154812656,0.32184475,0.056433948,15.58,0
172590,2.058256886,-1.714451845,-1.002894079,-1.55722846,-1.314963678,-0.49405392,-0.997272927,-0.166714891,-1.482291269,1.679234479,0.480043882,0.012217996,0.768282727,-0.302040039,-0.869465393,-0.275126043,0.113243405,0.44772237,0.221885791,-0.1745399,-0.084823914,0.014041047,0.103745904,-0.342942821,-0.246575665,-0.207426588,-0.008154429,-0.041850561,126,0
172590,2.052587318,0.104764194,-1.804835278,0.231572288,0.624224247,-0.385075995,0.081786793,-0.07493309,0.242933374,-0.211236094,0.879269905,0.778488895,0.108356351,-0.680812721,-0.482004651,0.595566194,0.110766295,0.274854032,0.453353143,-0.129920534,-0.331364852,-0.880510456,0.289666769,0.187896482,-0.246204283,0.172264223,-0.066441869,-0.04342785,1.98,0
172592,-0.811220099,1.549750347,-1.085566846,-1.362091226,1.589755858,-0.293383398,1.493051373,-0.068837837,0.051544618,0.2848863,-0.000446176,0.55084691,0.329523857,0.469803088,0.60351111,-1.714327256,0.441227309,-1.974404262,-1.395576671,0.24407757,0.254631169,1.28974536,-0.13448332,-0.901848142,-0.370929754,0.193150688,0.77066847,0.43804231,0.77,0
172592,1.840022208,0.24184527,-2.137548258,2.637563786,2.896064539,4.083159454,-0.23830356,0.918421726,-1.252403772,1.470796616,-0.298244563,-0.19165484,-0.177613412,0.590761626,-0.150411635,0.838307234,-0.908938601,-0.875292846,-1.555149599,-0.135533415,-0.239504931,-0.945989014,0.374501922,0.613506559,-0.26742453,-0.346765697,-0.029759134,-0.041912789,46.21,0
172594,1.899632699,-0.593279204,-0.034477523,0.280892178,-0.809889174,0.204071001,-1.013963406,0.296783171,1.389860232,0.001866451,0.716669283,0.792347118,-0.529056687,0.058935156,0.326641924,0.671869921,-0.90191897,0.869699032,-0.038154669,-0.190127264,0.126496026,0.423358661,0.293193033,0.734379003,-0.431259224,-0.464672119,0.042802602,-0.02766181,20.16,0
172595,-0.699032089,0.548321556,-0.990099318,0.401973983,0.139655821,-0.988124985,1.686280008,-0.159124983,-2.595300561,0.306731621,-1.36996794,-0.628364462,-0.14975283,1.143712197,-0.194994156,-2.725711058,0.620933338,1.229532779,-0.125728967,-0.17203285,0.189056712,0.683923807,-0.050018331,-0.017618242,0.661579375,-0.040536764,-0.04253708,0.062064726,187,0
172595,-3.881977684,-2.408392361,-1.45804063,0.432473766,2.792531871,-1.509535211,1.160472888,-1.874999539,-0.062456953,0.815249292,1.044106441,-0.081297565,-1.159907962,0.70322676,0.143464833,-0.979977232,-0.100100066,0.02561574,1.907076149,-2.809666503,0.233649326,1.19413164,0.040906536,0.934925895,0.772671881,0.654286105,0.600325747,-0.35536572,229,0
172595,-0.12877987,1.290989117,-0.584634313,-0.424728626,1.068267653,-0.951651492,1.119393775,-0.289588354,-0.040138715,-0.740770439,-1.125064838,-0.415135721,0.289695743,-0.926363533,0.710219478,0.148491997,0.186508957,0.908625355,0.143919827,0.060848783,0.258379699,0.978741386,-0.346699421,-0.708009185,-0.33507919,-0.116525444,0.344570459,0.294544129,4.39,0
172599,-0.195043701,1.238305072,-0.768719586,-0.178301789,0.582599797,-1.282570421,0.946855464,-0.12976673,-0.040571399,-0.915826942,-0.700534947,-0.46358476,-0.424762703,-0.708647902,0.71393381,0.029515431,0.617882177,0.766488991,-0.185751411,-0.2051059,0.36567282,1.207021493,-0.111128183,-0.162593667,-0.896012034,-0.25984105,-0.131264746,-0.005010478,18.16,0
172599,2.035870883,-0.069877231,-1.168968165,0.208965219,0.162971675,-0.601477562,0.101776388,-0.176645851,0.207296424,0.216016679,0.821903753,1.374711587,0.664454043,0.332063787,-0.658457405,0.098693539,-0.63798363,-0.433686368,0.483594298,-0.170328131,-0.246569814,-0.57128753,0.287103905,-0.378273471,-0.278012434,0.20195168,-0.067508136,-0.072806833,0.89,0
172602,-3.84982526,3.978384769,-5.138427369,-0.756156017,-1.496192952,-1.344610572,-1.733808228,3.273431703,-0.870490366,-1.153584017,-2.710704878,1.219892183,0.571736014,3.174296955,0.089712736,0.229365921,0.937491235,0.329163912,0.563196933,-0.807311861,0.601646098,0.57696096,0.213362599,0.04645901,0.381029348,-0.417428374,-1.409200879,-0.35095433,11.76,0
172604,-0.853877852,0.78161745,1.379211164,-0.846809319,0.07366034,0.074457427,0.224596644,0.069018013,0.286243567,-0.136453407,0.423967423,1.091458965,1.034917524,-0.516513191,-0.819917615,0.469356987,-1.000403321,0.597069353,0.046919024,0.042906868,0.280278504,0.962593316,-0.298727443,-0.248776886,-0.321042668,0.510994036,-0.029602764,0.222621467,10,0
172605,-1.478136521,1.192969358,0.92936349,-1.010236722,-0.2794096,0.089499555,-0.154260269,0.812227182,-0.201487705,-0.575470457,0.6621465,1.246784098,0.743261478,0.16268431,-0.613578552,0.730201293,-0.663506529,0.191454512,0.090021087,-0.049266364,-0.087186892,-0.346095548,0.026694047,0.777841728,-0.40300019,0.190669657,-0.357376788,-0.186799652,12,0
172605,-0.054803892,0.53922943,-0.785935863,-1.35966632,0.052567981,-1.269690685,0.591211251,0.123631539,-1.867227197,0.259017542,0.216922862,0.00620709,-0.911740342,1.009965249,-1.574886149,-1.794610465,0.073230154,1.285897436,-0.539763507,-0.771646357,-0.103068567,0.099001359,-0.158142181,0.093863417,-0.064143573,0.734388123,-0.156005748,-0.059704974,2,0
172605,2.194357557,-0.623494028,-1.729118404,-0.885661276,-0.029937592,-0.36669498,-0.600194012,-0.150352581,-0.23787736,0.221241358,-0.888751728,-0.618055259,0.839641025,-1.689802634,0.186090736,1.484545517,0.931517218,-0.832449477,0.624334746,0.116435966,0.078072246,0.261816897,0.090361388,-0.042758061,-0.005370533,-0.186887113,0.002090481,-0.022875506,30,0
172605,1.831881628,-0.978863714,-1.764574169,-1.89533644,-0.515448163,-1.763626495,0.395317711,-0.461927255,2.031610202,-1.293647714,-0.478295415,0.689791651,-0.546260521,0.688258,1.429599508,-1.111128815,-0.044988023,-0.365219179,1.095445948,0.047280234,-0.130002678,-0.514438328,0.111976284,-0.113004851,-0.051552215,-1.111531987,-0.000729732,-0.024640459,157.61,0
172605,1.842770423,-0.249589464,-1.74673,0.982279515,0.62024336,-0.076407644,0.318538081,-0.152880934,0.031830654,0.44458887,-0.021076755,0.560407746,0.215435139,0.652211486,-0.0417173,0.429694076,-1.211304215,0.77107633,-0.022614005,-3.27E-06,0.311142687,0.763634002,-0.245940502,-1.142099712,0.381243242,-0.385376707,-0.019911254,-0.053905438,114.9,0
172605,-0.072316797,0.504560036,-0.309575197,-0.689544492,1.10981617,-0.793074369,0.908272871,-0.245988655,0.019066182,-0.522777813,-1.150354786,-0.083654017,0.210873547,0.251067012,0.374899094,-0.064796889,-0.785314578,0.180539581,-0.302750969,-0.219805718,0.285316395,0.913910533,-0.002963003,0.500480218,0.164904405,-0.201576095,-0.082210813,-0.031754467,0.85,0
172607,2.354103936,-1.349737404,-1.207411424,-1.638746035,-1.015260521,-0.599023281,-1.051010278,-0.211258206,-1.108510226,1.591858252,-1.713799256,-1.275421676,0.024059197,-0.329238696,-0.066946601,-0.447137542,0.335054355,0.062318775,0.086527235,-0.471665792,-0.221621408,-0.107919942,0.152823019,-0.805955611,-0.096712322,-0.108367391,0.008805948,-0.061526208,10,0
172611,1.998269645,0.203964288,-1.699000721,1.196172925,0.700641076,-0.618342579,0.589135381,-0.292459725,-0.141159024,0.40437648,0.551023372,1.273931409,0.404813147,0.573873985,-1.270546111,-0.479009413,-0.536291038,-0.142030166,0.183147368,-0.223888988,0.091518671,0.480067939,-0.068288633,-0.370665883,0.493164676,-0.489502685,-0.015455812,-0.07303675,14.36,0
172612,1.995766248,0.358011086,-2.177267944,0.89847043,0.525074419,-1.151549719,0.230386742,-0.273028912,0.584986746,-1.095818455,0.162342085,0.331171186,0.347533591,-2.754052596,-0.399078825,0.170893774,2.162886948,0.373187137,-0.472254762,-0.088623311,0.015056558,0.36789236,0.030509115,0.965579565,0.182129727,0.670792268,-0.034347167,0.000130211,12.31,0
172612,-2.313202295,2.593931593,-2.302197071,-1.89771678,0.283736067,-0.982826078,0.310181777,0.711308837,1.49873867,1.247115303,-1.692744601,0.196798376,-0.018105128,0.334390704,-0.347577688,0.465550198,-1.032635307,0.018744967,-1.802493539,0.408766542,0.21486703,0.847986434,0.035682786,0.154266153,-0.122190995,-0.483588869,0.607181362,0.472186411,2.95,0
172616,-0.837484867,1.251685608,-0.356353109,-0.530372053,0.033523188,1.13803498,-1.389690928,-2.06391745,-0.117573255,-0.865120651,-0.096829259,1.526548141,1.19092666,0.508167754,-0.081239938,0.451331372,-0.609548451,0.770609659,1.411433564,0.541539961,-1.196580316,0.525623594,0.428664161,-0.147292462,-1.740100153,-0.375733256,-0.076536527,0.229136452,15.41,0
